SURVYEAR,LEAID,FIPST,STID,NAME,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,UNION,CONUM,CONAME,CSA,CBSA,METMIC,ULOCAL,CDCODE,LATCOD,LONCOD,BOUND,GSLO,GSHI
2013,4833340,48,145907,OAKWOOD ISD,9035452600,631 N HOLLY ST,OAKWOOD,TX,75855,0802,631 N HOLLY ST,OAKWOOD,TX,75855,0802,1,000,48289,LEON COUNTY,N,N,0,00:00:00,4817,31.584413,-95.850942,1,PK,12
2013,4833360,48,205905,ODEM-EDROY ISD,3613688121,1 OWL SQ,ODEM,TX,78370,0925,1 OWL SQ,ODEM,TX,78370,0925,1,000,48409,SAN PATRICIO COUNTY,204,18580,1,00:00:00,4834,27.949909,-97.587425,1,PK,12
2013,4833390,48,153903,O'DONNELL ISD,8064283241,P O BOX 487,O'DONNELL,TX,79351,0487,501 5TH ST,O'DONNELL,TX,79351,0487,1,000,48305,LYNN COUNTY,352,31180,1,00:00:00,4819,32.967768,-101.828306,1,PK,12
2013,4833420,48,050904,OGLESBY ISD,2544562271,P O BOX 158,OGLESBY,TX,76561,0158,125 COLLEGE AVE,OGLESBY,TX,76561,2007,1,000,48099,CORYELL COUNTY,N,28660,1,00:00:00,4825,31.419635,-97.508365,1,PK,12
2013,4833570,48,200906,OLFEN ISD,3254424301,1122 PRIVATE RD 2562,ROWENA,TX,76875,9502,1122 PRIVATE RD 2562,ROWENA,TX,76875,9502,1,000,48399,RUNNELS COUNTY,N,N,0,00:00:00,4811,31.60994,-99.960032,1,PK,08
2013,4833630,48,252903,OLNEY ISD,9405643519,809 W HAMILTON,OLNEY,TX,76374,0548,809 W HAMILTON,OLNEY,TX,76374,0548,1,000,48503,YOUNG COUNTY,N,N,0,00:00:00,4819,33.369568,-98.762641,1,PK,12
2013,4833660,48,140905,OLTON ISD,8062852641,P O BOX 388,OLTON,TX,79064,0388,700 AVE G,OLTON,TX,79064,0388,1,000,48279,LAMB COUNTY,N,N,0,00:00:00,4819,34.182103,-102.136383,1,PK,12
2013,4833690,48,187910,ONALASKA ISD,9366461000,P O BOX 2289,ONALASKA,TX,77360,2289,134 N FM 356,ONALASKA,TX,77360,2289,1,000,48373,POLK COUNTY,N,N,0,00:00:00,4836,30.81203,-95.117231,1,PK,12
2013,4833720,48,125903,ORANGE GROVE ISD,3613842495,P O BOX 534,ORANGE GROVE,TX,78372,0534,504 S DIBRELL,ORANGE GROVE,TX,78372,0534,1,000,48249,JIM WELLS COUNTY,204,10860,2,00:00:00,4834,27.954719,-97.941795,1,PK,12
2013,4833780,48,181905,ORANGEFIELD ISD,4097355337,P O BOX 228,ORANGEFIELD,TX,77639,0228,9974 FM 105,ORANGEFIELD,TX,77639,0228,1,000,48361,ORANGE COUNTY,N,13140,1,00:00:00,4836,30.074898,-93.855504,1,PK,12
2013,4833840,48,230903,ORE CITY ISD,9039683300,100 REBEL RD,ORE CITY,TX,75683,0100,100 REBEL RD,ORE CITY,TX,75683,0100,1,000,48459,UPSHUR COUNTY,346,30980,1,00:00:00,4804,32.806252,-94.720778,1,PK,12
2013,4833870,48,201908,OVERTON ISD,9038346145,P O BOX 130,OVERTON,TX,75684,0130,111 E MCKAY,OVERTON,TX,75684,0130,1,000,48401,RUSK COUNTY,346,30980,1,00:00:00,4801,32.276217,-94.978079,1,PK,12
2013,4833900,48,051901,PADUCAH ISD,8064923524,P O BOX P,PADUCAH,TX,79248,1183,810 GOODWIN ROOM 462,PADUCAH,TX,79248,1183,1,000,48101,COTTLE COUNTY,N,N,0,00:00:00,4813,34.006602,-100.311527,1,PK,12
2013,4833960,48,104907,PAINT CREEK ISD,9408642868,4485 FM 600,HASKELL,TX,79521,9404,4485 FM 600,HASKELL,TX,79521,9404,1,000,48207,HASKELL COUNTY,N,N,0,00:00:00,4819,33.062785,-99.674269,1,PK,12
2013,4833980,48,048903,PAINT ROCK ISD,3257324314,P O BOX 277,PAINT ROCK,TX,76866,0277,698 S SIMS ST,PAINT ROCK,TX,76866,0277,1,000,48095,CONCHO COUNTY,N,N,0,00:00:00,4811,31.503859,-99.925092,1,PK,12
2013,4834020,48,158905,PALACIOS ISD,3619725491,1209 12TH ST,PALACIOS,TX,77465,3799,1209 12TH ST,PALACIOS,TX,77465,3799,1,000,48321,MATAGORDA COUNTY,288,13060,2,00:00:00,4827,28.71293,-96.227951,1,PK,12
2013,4834050,48,001907,PALESTINE ISD,9037318000,1007 E PARK AVE,PALESTINE,TX,75801,5847,1007 E PARK AVE,PALESTINE,TX,75801,5847,1,000,48001,ANDERSON COUNTY,N,37300,2,00:00:00,4805,31.757715,-95.618935,1,PK,12
2013,4834110,48,070910,PALMER ISD,9724493389,P O BOX 790,PALMER,TX,75152,0790,418 W JEFFERSON,PALMER,TX,75152,0790,1,000,48139,ELLIS COUNTY,206,19100,1,00:00:00,4806,32.427363,-96.681718,1,PK,12
2013,4834140,48,182906,PALO PINTO ISD,9406592745,P O BOX 280,PALO PINTO,TX,76484,0280,821 OAK ST,PALO PINTO,TX,76484,0280,1,000,48363,PALO PINTO COUNTY,206,33420,2,00:00:00,4811,32.76653,-98.303711,1,PK,06
2013,4834170,48,090904,PAMPA ISD,8066694700,1233 N HOBART,PAMPA,TX,79065,7801,1233 N HOBART,PAMPA,TX,79065,7801,1,000,48179,GRAY COUNTY,N,37420,2,00:00:00,4813,35.545783,-100.972013,1,PK,12
2013,4834230,48,033902,PANHANDLE ISD,8065373568,P O BOX 1030,PANHANDLE,TX,79068,1030,1001 ELSIE ST,PANHANDLE,TX,79068,1030,1,000,48065,CARSON COUNTY,108,11100,1,00:00:00,4813,35.350588,-101.382815,1,PK,12
2013,4834260,48,249906,PARADISE ISD,9409695000,338 SCHOOLHOUSE RD,PARADISE,TX,76073,0646,338 SCHOOLHOUSE RD,PARADISE,TX,76073,0646,1,000,48497,WISE COUNTY,206,19100,1,00:00:00,4813,33.144848,-97.691874,1,PK,12
2013,4834290,48,139909,PARIS ISD,9037377473,1920 CLARKSVILLE,PARIS,TX,75460,6294,1920 CLARKSVILLE,PARIS,TX,75460,6294,1,000,48277,LAMAR COUNTY,N,37580,2,00:00:00,4804,33.65522,-95.536121,1,PK,12
2013,4834320,48,101917,PASADENA ISD,M,1515 CHERRYBROOK,PASADENA,TX,77502,4099,1515 CHERRYBROOK,PASADENA,TX,77502,4099,1,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4829,29.67736,-95.190991,1,PK,12
2013,4834380,48,063906,PATTON SPRINGS ISD,8066892220,P O BOX 32,AFTON,TX,79220,0032,1261 E FM 193,AFTON,TX,79220,0032,1,000,48125,DICKENS COUNTY,N,N,0,00:00:00,4813,33.766174,-100.847118,1,PK,12
2013,4834410,48,013902,PAWNEE ISD,3614567256,P O BOX 569,PAWNEE,TX,78145,0569,6229 FM798,PAWNEE,TX,78145,0569,1,000,48025,BEE COUNTY,N,13300,2,00:00:00,4834,28.652562,-97.998582,1,PK,08
2013,4834440,48,020908,PEARLAND ISD,2814853203,P O BOX 7,PEARLAND,TX,77581,4209,1928 N MAIN,PEARLAND,TX,77581,3306,1,000,48039,BRAZORIA COUNTY,288,26420,1,00:00:00,4822,29.57264,-95.287531,1,PK,12
2013,4834470,48,082903,PEARSALL ISD,8303348001,318 BERRY RANCH RD,PEARSALL,TX,78061,3315,318 BERRY RANCH RD,PEARSALL,TX,78061,3315,1,000,48163,FRIO COUNTY,N,N,0,00:00:00,4823,28.898686,-99.083501,1,PK,12
2013,4834500,48,184908,PEASTER ISD,8173415000,P O BOX 129,PEASTER,TX,76485,0129,3602 HARWELL LAKE RD,WEATHERFORD,TX,76088,0129,1,000,48367,PARKER COUNTY,206,19100,1,00:00:00,4812,32.866491,-97.865535,1,PK,12
2013,4834550,48,195901,PECOS-BARSTOW-TOYAH ISD,4324477201,P O BOX 869,PECOS,TX,79772,0869,1302 S PARK ST,PECOS,TX,79772,5718,1,000,48389,REEVES COUNTY,N,37780,2,00:00:00,4823,31.413491,-103.502687,1,PK,12
2013,4834560,48,109914,PENELOPE ISD,2545332215,P O BOX 68,PENELOPE,TX,76676,0068,309 AVE D,PENELOPE,TX,76676,0068,1,000,48217,HILL COUNTY,N,N,0,00:00:00,4825,31.861037,-96.930524,1,PK,12
2013,4834630,48,119903,PERRIN-WHITT CISD,9407983718,216 N BENSON,PERRIN,TX,76486,0039,216 N BENSON,PERRIN,TX,76486,0039,1,000,48363,PALO PINTO COUNTY,206,33420,2,00:00:00,4811,32.984342,-98.064178,1,PK,12
2013,4834650,48,179901,PERRYTON ISD,8064355478,P O BOX 1048,PERRYTON,TX,79070,1048,821 SW 17TH AVE,PERRYTON,TX,79070,1048,1,000,48357,OCHILTREE COUNTY,N,N,0,00:00:00,4813,36.383196,-100.813208,1,PK,12
2013,4834680,48,095904,PETERSBURG ISD,8066673585,P O BOX 160,PETERSBURG,TX,79250,0160,1411 W 4TH,PETERSBURG,TX,79250,0160,1,000,48189,HALE COUNTY,N,38380,2,00:00:00,4819,33.872199,-101.602774,1,PK,12
2013,4834710,48,039903,PETROLIA CISD,9405243555,P O BOX 176,PETROLIA,TX,76377,0176,701 S PRAIRIE,PETROLIA,TX,76377,0176,1,000,48077,CLAY COUNTY,N,48660,1,00:00:00,4813,34.009449,-98.226211,1,PK,12
2013,4834770,48,013903,PETTUS ISD,3613752296,P O BOX D,PETTUS,TX,78146,1149,500 N MAY,PETTUS,TX,78146,1149,1,000,48025,BEE COUNTY,N,13300,2,00:00:00,4834,28.62309,-97.800221,1,PK,12
2013,4834800,48,172905,PEWITT CISD,9038842804,P O BOX 1106,OMAHA,TX,75571,1106,1330 US HWY 67 W,OMAHA,TX,75571,4598,1,000,48343,MORRIS COUNTY,N,N,0,00:00:00,4804,33.182672,-94.753641,1,PK,12
2013,4834830,48,227904,PFLUGERVILLE ISD,5125940000,1401 W PECAN ST,PFLUGERVILLE,TX,78660,2518,1401 W PECAN ST,PFLUGERVILLE,TX,78660,2518,1,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4810,30.44643,-97.636531,1,PK,12
2013,4834860,48,108909,PHARR-SAN JUAN-ALAMO ISD,9563542000,P O BOX 1150,PHARR,TX,78577,0345,601 E KELLY,PHARR,TX,78577,0345,1,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.19175,-98.177321,1,PK,12
2013,4834920,48,061903,PILOT POINT ISD,9406868700,829 S HARRISON ST,PILOT POINT,TX,76258,4347,829 S HARRISON ST,PILOT POINT,TX,76258,4347,1,000,48121,DENTON COUNTY,206,19100,1,00:00:00,4826,33.388349,-96.954603,1,PK,12
2013,4834980,48,092904,PINE TREE ISD,9032955000,P O BOX 5878,LONGVIEW,TX,75608,5878,1701 PINE TREE RD,LONGVIEW,TX,75604,1909,1,000,48183,GREGG COUNTY,346,30980,1,00:00:00,4801,32.523962,-94.804376,1,PK,12
2013,4835010,48,032902,PITTSBURG ISD,9038563628,P O BOX 1189,PITTSBURG,TX,75686,0621,402 BROACH ST,PITTSBURG,TX,75686,1039,1,000,48063,CAMP COUNTY,N,N,0,00:00:00,4804,33.005953,-94.978354,1,PK,12
2013,4835040,48,251902,PLAINS ISD,8064567401,P O BOX 479,PLAINS,TX,79355,0479,811 COWBOY WAY,PLAINS,TX,79355,0479,1,000,48501,YOAKUM COUNTY,N,N,0,00:00:00,4819,33.18873,-102.827972,1,PK,12
2013,4835070,48,095905,PLAINVIEW ISD,8062936000,P O BOX 1540,PLAINVIEW,TX,79073,1540,912 PORTLAND ST,PLAINVIEW,TX,79072,7060,1,000,48189,HALE COUNTY,N,38380,2,00:00:00,4819,34.19005,-101.722801,1,PK,12
2013,4835100,48,043910,PLANO ISD,4697528100,2700 W 15TH,PLANO,TX,75075,7524,2700 W 15TH,PLANO,TX,75075,7524,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4803,33.01844,-96.746441,1,PK,12
2013,4835130,48,019912,PLEASANT GROVE ISD,9038314086,8500 N KINGS HWY,TEXARKANA,TX,75503,4893,8500 N KINGS HWY,TEXARKANA,TX,75503,4893,1,000,48037,BOWIE COUNTY,N,45500,1,00:00:00,4804,33.482425,-94.124341,1,PK,12
2013,4835190,48,007905,PLEASANTON ISD,8305691200,831 STADIUM DR,PLEASANTON,TX,78064,2499,831 STADIUM DR,PLEASANTON,TX,78064,2499,1,000,48013,ATASCOSA COUNTY,N,41700,1,00:00:00,4828,28.966094,-98.492484,1,PK,12
2013,4835250,48,031909,POINT ISABEL ISD,9569430005,101 PORT RD,PORT ISABEL,TX,78578,2433,101 PORT RD,PORT ISABEL,TX,78578,2433,1,000,48061,CAMERON COUNTY,154,15180,1,00:00:00,4834,26.070628,-97.219553,1,PK,12
2013,4835310,48,061906,PONDER ISD,9404798200,400 W BAILEY ST,PONDER,TX,76259,0278,400 W BAILEY,PONDER,TX,76259,0278,1,000,48121,DENTON COUNTY,206,19100,1,00:00:00,4826,33.183422,-97.289415,1,PK,12
2013,4835340,48,184901,POOLVILLE ISD,8175944452,P O BOX 96,POOLVILLE,TX,76487,0096,16025 FM 920,POOLVILLE,TX,76487,0096,1,000,48367,PARKER COUNTY,206,19100,1,00:00:00,4812,32.973059,-97.858618,1,PK,12
2013,4835370,48,178908,PORT ARANSAS ISD,3617491205,100 S STATION ST,PORT ARANSAS,TX,78373,0857,100 S STATION ST,PORT ARANSAS,TX,78373,0857,1,000,48355,NUECES COUNTY,204,18580,1,00:00:00,4827,27.83093,-97.060171,1,PK,12
2013,4835400,48,123907,PORT ARTHUR ISD,4099896244,P O BOX 1388,PORT ARTHUR,TX,77641,1388,4801 9TH AVE,PORT ARTHUR,TX,77642,1388,1,000,48245,JEFFERSON COUNTY,N,13140,1,00:00:00,4814,29.927065,-93.947755,1,PK,12
2013,4835430,48,123908,PORT NECHES-GROVES ISD,4097224244,620 AVE C,PORT NECHES,TX,77651,3092,620 AVE C,PORT NECHES,TX,77651,3092,1,000,48245,JEFFERSON COUNTY,N,13140,1,00:00:00,4814,29.99201,-93.952591,1,PK,12
2013,4835490,48,085902,POST ISD,8064953343,501 S AVE K,POST,TX,79356,0070,501 S AVE K,POST,TX,79356,0070,1,000,48169,GARZA COUNTY,N,N,0,00:00:00,4819,33.185921,-101.379626,1,PK,12
2013,4835520,48,007906,POTEET ISD,8307423567,P O BOX 138,POTEET,TX,78065,0138,1100 SCHOOL DR,POTEET,TX,78065,0138,1,000,48013,ATASCOSA COUNTY,N,41700,1,00:00:00,4828,29.040711,-98.568714,1,PK,12
2013,4835550,48,247904,POTH ISD,8304843330,P O BOX 250,POTH,TX,78147,0250,510 TITCOMB ST,POTH,TX,78147,0250,1,000,48493,WILSON COUNTY,N,41700,1,00:00:00,4828,29.07467,-98.083031,1,PK,12
2013,4835560,48,188903,HIGHLAND PARK ISD,8063352823,P O BOX 30430,AMARILLO,TX,79120,0430,15300 AMARILLO BLVD E,AMARILLO,TX,79108,0430,1,000,48375,POTTER COUNTY,108,11100,1,00:00:00,4813,35.22346,-101.743899,1,PK,12
2013,4835570,48,188904,BUSHLAND ISD,8063596683,P O BOX 60,BUSHLAND,TX,79012,0060,2300 WELLS,BUSHLAND,TX,79012,0060,1,000,48375,POTTER COUNTY,108,11100,1,00:00:00,4813,35.190513,-102.065289,1,PK,12
2013,4835580,48,091913,POTTSBORO ISD,9037710083,P O BOX 555,POTTSBORO,TX,75076,0555,105 CARDINAL LN,POTTSBORO,TX,75076,0555,1,000,48181,GRAYSON COUNTY,206,43300,1,00:00:00,4804,33.762837,-96.662901,1,PK,12
2013,4835700,48,028906,PRAIRIE LEA ISD,5124882370,P O BOX 9,PRAIRIE LEA,TX,78661,0009,6910 HWY 80,PRAIRIE LEA,TX,78661,0009,1,000,48055,CALDWELL COUNTY,N,12420,1,00:00:00,4827,29.730604,-97.752402,1,PK,12
2013,4835730,48,169909,PRAIRIE VALLEY ISD,9408254425,12920 FM 103,NOCONA,TX,76255,9521,12920 FM 103,NOCONA,TX,76255,9521,1,000,48337,MONTAGUE COUNTY,N,N,0,00:00:00,4813,33.886329,-97.722602,1,PK,12
2013,4835740,48,139912,PRAIRILAND ISD,9036526476,466 FM 196 S,PATTONVILLE,TX,75468,9801,466 FM 196 S,PATTONVILLE,TX,75468,9801,1,000,48277,LAMAR COUNTY,N,37580,2,00:00:00,4804,33.573117,-95.390215,1,PK,12
2013,4835760,48,125905,PREMONT ISD,3613483915,P O BOX 530,PREMONT,TX,78375,0530,439 S W 4TH,PREMONT,TX,78375,0530,1,000,48249,JIM WELLS COUNTY,204,10860,2,00:00:00,4834,27.35628,-98.130281,1,PK,12
2013,4835800,48,189902,PRESIDIO ISD,4322293275,P O BOX 1401,PRESIDIO,TX,79845,1401,701 E MARKET ST,PRESIDIO,TX,79845,1401,1,000,48377,PRESIDIO COUNTY,N,N,0,00:00:00,4823,29.562653,-104.348571,1,PK,12
2013,4835820,48,167904,PRIDDY ISD,3259663323,P O BOX 40,PRIDDY,TX,76870,0040,1375 SH 16N,PRIDDY,TX,76870,0040,1,000,48333,MILLS COUNTY,N,N,0,00:00:00,4811,31.695525,-98.500982,1,PK,12
2013,4835850,48,043911,PRINCETON ISD,4699525400,321 PANTHER PKWY,PRINCETON,TX,75407,1002,321 PANTHER PKWY,PRINCETON,TX,75407,1002,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4803,33.176104,-96.491828,1,PK,12
2013,4835890,48,098903,PRINGLE-MORSE CISD,8067332507,P O BOX 109,MORSE,TX,79062,0109,100 FIFTH ST,MORSE,TX,79062,0109,1,000,48195,HANSFORD COUNTY,N,N,0,00:00:00,4813,36.062359,-101.478504,1,PK,08
2013,4835910,48,108910,PROGRESO ISD,9565653002,P O BOX 610,PROGRESO,TX,78579,0610,100 S BUSINESS FM 1015,PROGRESO,TX,78579,0610,1,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4834,26.090038,-97.958472,1,PK,12
2013,4836000,48,043912,PROSPER ISD,4692192000,605 E 7TH ST,PROSPER,TX,75078,0100,605 E 7TH ST,PROSPER,TX,75078,0100,1,000,48085,COLLIN COUNTY,206,19100,1,00:00:00,4803,33.23928,-96.794441,1,PK,12
2013,4836180,48,099903,QUANAH ISD,9406632281,P O BOX 150,QUANAH,TX,79252,0150,801 ELBERT,QUANAH,TX,79252,0150,1,000,48197,HARDEMAN COUNTY,N,N,0,00:00:00,4813,34.29225,-99.738761,1,PK,12
2013,4836210,48,034907,QUEEN CITY ISD,9037968256,P O BOX 128,QUEEN CITY,TX,75572,0128,1015 HOUSTON ST,QUEEN CITY,TX,75572,0128,1,000,48067,CASS COUNTY,N,N,0,00:00:00,4804,33.145207,-94.136758,1,PK,12
2013,4836240,48,116908,QUINLAN ISD,9033561200,401 E RICHMOND,QUINLAN,TX,75474,9690,401 E RICHMOND,QUINLAN,TX,75474,9690,1,000,48231,HUNT COUNTY,206,19100,1,00:00:00,4804,32.90905,-96.130501,1,PK,12
2013,4836300,48,250904,QUITMAN ISD,9037635000,1201 E GOODE ST,QUITMAN,TX,75783,1640,1201 E GOODE ST,QUITMAN,TX,75783,1640,1,000,48499,WOOD COUNTY,N,N,0,00:00:00,4805,32.795945,-95.421259,1,PK,12
2013,4836360,48,190903,RAINS ISD,9034732222,P O BOX 247,EMORY,TX,75440,0247,1759 W US HWY 69,EMORY,TX,75440,0247,1,000,48379,RAINS COUNTY,N,N,0,00:00:00,4804,32.891474,-95.790679,1,PK,12
2013,4836390,48,054903,RALLS ISD,8062532509,810 AVE I,RALLS,TX,79357,1509,810 AVE I,RALLS,TX,79357,1509,1,000,48107,CROSBY COUNTY,352,31180,1,00:00:00,4819,33.679971,-101.382912,1,PK,12
2013,4836420,48,066005,RAMIREZ CSD,3615394343,10492 SCHOOL ST,REALITOS,TX,78376,2644,18 MILES S OF BENAVIDES ON,RAMIREZ,TX,78376,2644,1,000,48131,DUVAL COUNTY,N,N,0,00:00:00,4815,27.346088,-98.411925,1,PK,05
2013,4836450,48,015906,RANDOLPH FIELD ISD,2103572300,P O BOX 2217,UNIVERSAL CITY,TX,78148,1217,BLDG 1225 PERIMETER RD,RANDOLPH A F B,TX,78148,1217,1,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4828,29.543608,-98.287106,1,PK,12
2013,4836480,48,067907,RANGER ISD,2546471187,1842 LOOP 254 E,RANGER,TX,76470,9802,1842 LOOP 254 E,RANGER,TX,76470,9802,1,000,48133,EASTLAND COUNTY,N,N,0,00:00:00,4811,32.473593,-98.680359,1,PK,12
2013,4836510,48,231902,RANKIN ISD,4326932461,P O BOX 90,RANKIN,TX,79778,0090,406 W 12TH,RANKIN,TX,79778,0090,1,000,48461,UPTON COUNTY,N,N,0,00:00:00,4823,31.227853,-101.94704,1,PK,12
2013,4836540,48,245903,RAYMONDVILLE ISD,9566898176,419 FM 3168,RAYMONDVILLE,TX,78580,3351,419 FM 3168,RAYMONDVILLE,TX,78580,3351,1,000,48489,WILLACY COUNTY,154,39700,2,00:00:00,4834,26.467028,-97.778524,1,PK,12
2013,4836570,48,192901,REAGAN COUNTY ISD,3258843705,1111 E TWELFTH ST,BIG LAKE,TX,76932,3513,1111 E TWELFTH ST,BIG LAKE,TX,76932,3513,1,000,48383,REAGAN COUNTY,N,N,0,00:00:00,4823,31.201241,-101.453123,1,PK,12
2013,4836630,48,019911,RED LICK ISD,9038388230,3511 N FM 2148,TEXARKANA,TX,75503,4821,3511 N FM 2148,TEXARKANA,TX,75503,4821,1,000,48037,BOWIE COUNTY,N,45500,1,00:00:00,4804,33.465331,-94.17392,1,PK,08
2013,4836660,48,070911,RED OAK ISD,9726172941,P O BOX 9000,RED OAK,TX,75154,9000,109 W RED OAK RD,RED OAK,TX,75154,9000,1,000,48139,ELLIS COUNTY,206,19100,1,00:00:00,4806,32.517351,-96.803343,1,PK,12
2013,4836750,48,019906,REDWATER ISD,9036713481,P O BOX 347,REDWATER,TX,75573,0347,202 RED RIVER RD N,REDWATER,TX,75573,0347,1,000,48037,BOWIE COUNTY,N,45500,1,00:00:00,4804,33.368221,-94.249343,1,PK,12
2013,4836780,48,196903,REFUGIO ISD,3615262325,212 W VANCE ST,REFUGIO,TX,78377,1106,212 W VANCE ST,REFUGIO,TX,78377,1106,1,000,48391,REFUGIO COUNTY,N,N,0,00:00:00,4827,28.31426,-97.275021,1,PK,12
2013,4836930,48,137902,RICARDO ISD,3615926465,138 W CR 2160,KINGSVILLE,TX,78363,9708,138 W CR 2160,KINGSVILLE,TX,78363,9708,1,000,48273,KLEBERG COUNTY,204,28780,2,00:00:00,4834,27.421537,-97.854731,1,PK,08
2013,4836960,48,175911,RICE ISD,9033264287,1302 SW MCKINNEY ST,RICE,TX,75155,0450,1302 SW MCKINNEY ST,RICE,TX,75155,0450,1,000,48349,NAVARRO COUNTY,206,18620,2,00:00:00,4806,32.23316,-96.491611,1,PK,12
2013,4836970,48,045903,RICE CISD,9792343531,P O BOX 338,ALTAIR,TX,77412,0338,1094 RAIDER DR,ALTAIR,TX,77412,0338,1,000,48089,COLORADO COUNTY,N,N,0,00:00:00,4810,29.571717,-96.458988,1,PK,12
2013,4836990,48,093905,RICHARDS ISD,9368512364,P O BOX 308,RICHARDS,TX,77873,0308,9477 PANTHER DR,RICHARDS,TX,77873,0308,1,000,48185,GRIMES COUNTY,N,N,0,00:00:00,4808,30.538718,-95.84198,1,PK,12
2013,4837020,48,057916,RICHARDSON ISD,4695930000,400 S GREENVILLE AVE,RICHARDSON,TX,75081,4198,400 S GREENVILLE AVE,RICHARDSON,TX,75081,4198,1,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4832,32.94432,-96.732561,1,PK,12
2013,4837080,48,206902,RICHLAND SPRINGS ISD,3254523524,700 W COYOTE TRL,RICHLAND SPRINGS,TX,76871,1005,700 W COYOTE TRL,RICHLAND SPRINGS,TX,76871,1005,1,000,48411,SAN SABA COUNTY,N,N,0,00:00:00,4811,31.26922,-98.951813,1,PK,12
2013,4837110,48,161912,RIESEL ISD,2548965000,600 FREDERICK,RIESEL,TX,76682,2931,600 FREDERICK,RIESEL,TX,76682,2931,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.4777,-96.914969,1,PK,12
2013,4837140,48,214901,RIO GRANDE CITY CISD,9567166750,FORT RINGGOLD,RIO GRANDE CITY,TX,78582,4799,FORT RINGGOLD,RIO GRANDE CITY,TX,78582,4799,1,000,48427,STARR COUNTY,365,40100,2,00:00:00,4828,26.378455,-98.80617,1,PK,12
2013,4837150,48,031916,SOUTH TEXAS ISD,9565144216,100 MED HIGH DR,MERCEDES,TX,78570,9702,100 MED HIGH DR,MERCEDES,TX,78570,9702,1,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.156275,-97.938028,1,07,12
2013,4837170,48,031911,RIO HONDO ISD,9567481000,215 W COLORADO,RIO HONDO,TX,78583,0220,215 W COLORADO,RIO HONDO,TX,78583,0220,1,000,48061,CAMERON COUNTY,154,15180,1,00:00:00,4834,26.234905,-97.579536,1,PK,12
2013,4837200,48,126907,RIO VISTA ISD,8173732241,P O BOX 369,RIO VISTA,TX,76093,0369,100 CAPPS ST,RIO VISTA,TX,76093,0369,1,000,48251,JOHNSON COUNTY,206,19100,1,00:00:00,4825,32.22949,-97.378171,1,PK,12
2013,4837230,48,067908,RISING STAR ISD,2546432717,P O BOX 37,RISING STAR,TX,76471,5193,107 W NEWTON,RISING STAR,TX,76471,5193,1,000,48133,EASTLAND COUNTY,N,N,0,00:00:00,4811,32.104352,-98.966369,1,PK,12
2013,4837260,48,188902,RIVER ROAD ISD,8063817800,9500 U S 287 N,AMARILLO,TX,79108,1620,9500 U S 287 N,AMARILLO,TX,79108,1620,1,000,48375,POTTER COUNTY,108,11100,1,00:00:00,4813,35.310528,-101.833077,1,PK,12
2013,4837320,48,137903,RIVIERA ISD,3612963101,203 SEAHAWK DR,RIVIERA,TX,78379,3500,203 SEAHAWK DR,RIVIERA,TX,78379,3500,1,000,48273,KLEBERG COUNTY,204,28780,2,00:00:00,4834,27.296613,-97.80909,1,PK,12
2013,4837380,48,041902,ROBERT LEE ISD,3254534555,1323 HAMILTON ST,ROBERT LEE,TX,76945,9501,1323 HAMILTON ST,ROBERT LEE,TX,76945,9501,1,000,48081,COKE COUNTY,N,N,0,00:00:00,4811,31.902844,-100.485094,1,PK,12
2013,4837410,48,161922,ROBINSON ISD,2546620194,500 W LYNDALE,ROBINSON,TX,76706,5505,500 W LYNDALE,ROBINSON,TX,76706,5505,1,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.464634,-97.124314,1,PK,12
2013,4837440,48,178909,ROBSTOWN ISD,3617676600,801 N 1ST ST,ROBSTOWN,TX,78380,2608,801 N 1ST ST,ROBSTOWN,TX,78380,2608,1,000,48355,NUECES COUNTY,204,18580,1,00:00:00,4827,27.79754,-97.668481,1,PK,12
2013,4837470,48,076903,ROBY CISD,3257762222,P O BOX 519,ROBY,TX,79543,0519,141 S COLLEGE ST,ROBY,TX,79543,0519,1,000,48151,FISHER COUNTY,N,N,0,00:00:00,4819,32.744351,-100.378987,1,PK,12
2013,4837500,48,160904,ROCHELLE ISD,3252435224,P O BOX 167,ROCHELLE,TX,76872,0167,5902 LAFAYETTE,ROCHELLE,TX,76872,0167,1,000,48307,MCCULLOCH COUNTY,N,N,0,00:00:00,4811,31.220414,-99.208488,1,PK,12
2013,4837590,48,166904,ROCKDALE ISD,5124306000,P O BOX 632,ROCKDALE,TX,76567,0632,520 W DAVILLA,ROCKDALE,TX,76567,0632,1,000,48331,MILAM COUNTY,N,N,0,00:00:00,4817,30.655246,-97.007335,1,PK,12
